Date,Name,Year,Letterboxd URI,Rating
2024-01-19,Avatar: The Way of Water,2022,https://boxd.it/2E2E,3.5
2024-01-19,Sleepless in Seattle,1993,https://boxd.it/29re,4.5
2024-01-20,Naanum Rowdydhaan,2015,https://boxd.it/ap8I,3.5
2024-01-21,Raja Raja Chora,2021,https://boxd.it/udD0,4
2024-01-26,Hanu-Man,2024,https://boxd.it/wNZ6,3.5
2024-01-28,You've Got Mail,1998,https://boxd.it/1Yye,4
2024-01-28,Dookudu,2011,https://boxd.it/2N9E,3.5
2024-01-28,Seethamma Vakitlo Sirimalle Chettu,2013,https://boxd.it/5PiO,3.5
2024-01-28,Aagadu,2014,https://boxd.it/9hV6,3.5
2024-01-28,Spyder,2017,https://boxd.it/g8vW,3.5
2024-01-28,Maharshi,2019,https://boxd.it/jKog,3.5
2024-01-28,Sarileru Neekevvaru,2020,https://boxd.it/mq7K,3
2024-01-28,Sarkaru Vaari Paata,2022,https://boxd.it/tvx8,2.5
2024-01-28,Guntur Kaaram,2024,https://boxd.it/wLww,3
2024-02-02,Nijam,2003,https://boxd.it/6EBi,4
2024-02-04,Sapta Sagaradaache Ello - Side B,2023,https://boxd.it/IhOE,3.5
2024-02-04,Phone Booth,2002,https://boxd.it/285G,4
2024-02-08,Anasuya,2007,https://boxd.it/3PYw,3.5
2024-02-11,Sicario,2015,https://boxd.it/8i7u,4
2024-02-15,Battle of the Sexes,2017,https://boxd.it/cNxw,3.5
2024-02-19,Joker,2019,https://boxd.it/h4cS,3.5
2024-02-19,Saba Nayagan,2023,https://boxd.it/GiBi,3
2024-02-22,A Quiet Place,2018,https://boxd.it/fVJQ,4
2024-02-23,A Quiet Place Part II,2020,https://boxd.it/iTx0,3.5
2024-02-24,Fargo,1996,https://boxd.it/2aHM,4.5
2024-02-25,The Secret Life of Walter Mitty,2013,https://boxd.it/3SWy,3.5
2024-02-26,Month of Madhu,2023,https://boxd.it/J3Kg,3.5
2024-02-26,Paisa,2013,https://boxd.it/7ESA,3
2024-03-02,Dune: Part Two,2024,https://boxd.it/pUfA,4
2024-03-04,Searching,2018,https://boxd.it/hDPg,3.5
2024-03-05,Marriage Story,2019,https://boxd.it/hJAw,4
2024-03-06,Past Lives,2023,https://boxd.it/oNB8,3.5
2024-03-07,A Clockwork Orange,1971,https://boxd.it/2aVE,4
2024-03-08,Gaami,2024,https://boxd.it/xt9G,4
2024-03-08,Southpaw,2015,https://boxd.it/9Phu,3.5
2024-03-10,Merry Christmas,2024,https://boxd.it/xCn8,3.5
2024-03-10,Ooru Peru Bhairavakona,2024,https://boxd.it/CXUi,2.5
2024-03-10,Ambulance,2022,https://boxd.it/sFxg,3
2024-03-11,Badlapur,2015,https://boxd.it/avnO,3.5
2024-03-11,Brokeback Mountain,2005,https://boxd.it/2b2q,4
2024-03-13,The Gentlemen,2019,https://boxd.it/iYBQ,4
2024-03-13,Edge of Tomorrow,2014,https://boxd.it/4pD0,4
2024-03-14,Manchester by the Sea,2016,https://boxd.it/b2L0,4
2024-03-15,End of Watch,2012,https://boxd.it/2F5O,3.5
2024-03-16,Tropic Thunder,2008,https://boxd.it/20WM,3.5
2024-03-17,Heat,1995,https://boxd.it/2bg8,3.5
2024-03-19,Maryada Ramanna,2010,https://boxd.it/tuI,3.5
2024-03-21,Demolition,2015,https://boxd.it/9GuY,3.5
2024-03-21,Frances Ha,2012,https://boxd.it/41Xg,3.5
2024-03-22,Road House,2024,https://boxd.it/cdzQ,3.5
2024-03-25,Om Bheem Bush,2024,https://boxd.it/LxjI,3.5
2024-03-25,Scream,1996,https://boxd.it/24EC,3.5
2024-03-25,Prathinidhi,2014,https://boxd.it/85SM,3.5
2024-03-25,Burn After Reading,2008,https://boxd.it/23BW,3.5
2024-03-28,Godzilla,2014,https://boxd.it/47OE,3
2024-03-28,Wonka,2023,https://boxd.it/tCQm,3.5
2024-03-30,(Tillu)²,2024,https://boxd.it/DkCQ,3.5
2024-03-31,Sundaram Master,2024,https://boxd.it/LurE,3.5
2024-03-31,Stalin,2006,https://boxd.it/78y4,3.5
2024-04-02,Bombay,1995,https://boxd.it/1ugk,4
2024-04-02,Red Eye,2005,https://boxd.it/1TNy,3.5
2024-04-04,Parasite,2019,https://boxd.it/hTha,5
2024-04-05,Signs,2002,https://boxd.it/26t2,3.5
2024-04-06,Lover,2024,https://boxd.it/KhoK,3.5
2024-04-07,Manjummel Boys,2024,https://boxd.it/EtUc,5
2024-04-07,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/2b5O,4
2024-04-09,The Lord of the Rings: The Two Towers,2002,https://boxd.it/2b5E,4
2024-04-10,I Am Legend,2007,https://boxd.it/21DG,3.5
2024-04-11,The Lord of the Rings,2003,https://boxd.it/2b5Y,4.5
2024-04-12,Premalu,2024,https://boxd.it/HuK4,3.5
2024-04-13,Yatra 2,2024,https://boxd.it/L4M2,2.5
2024-04-14,Instant Family,2018,https://boxd.it/hHpQ,3.5
2024-04-14,Rear Window,1954,https://boxd.it/2a6Q,3.5
2024-04-15,Annayum Rasoolum,2013,https://boxd.it/4T6g,3
2024-04-17,Good Time,2017,https://boxd.it/fcFu,3.5
2024-04-18,Money Money,1995,https://boxd.it/ebhY,3.5
2024-04-18,Charlie,2015,https://boxd.it/cV5q,3.5
2024-04-19,Moneyball,2011,https://boxd.it/glS,3.5
2024-04-19,Under the Skin,2013,https://boxd.it/3mDa,3.5
2024-04-20,English Vinglish,2012,https://boxd.it/3Weq,3.5
2024-04-20,Kumbalangi Nights,2019,https://boxd.it/l8wA,4
2024-04-20,"O Brother, Where Art Thou?",2000,https://boxd.it/2b3I,3.5
2024-04-21,Late Night with the Devil,2023,https://boxd.it/zo6G,3.5
2024-04-25,Monkey Man,2024,https://boxd.it/kvsO,3.5
2024-04-27,NH10,2015,https://boxd.it/aOPW,4
2024-04-27,My Dear Donga,2024,https://boxd.it/LMxq,3
2024-04-28,Blade Runner 2049,2017,https://boxd.it/b8wK,4
2024-04-29,Love Lies Bleeding,2024,https://boxd.it/zN4q,3.5
2024-04-29,We're the Millers,2013,https://boxd.it/4srQ,3.5
2024-04-29,Lisa Frankenstein,2024,https://boxd.it/ByjY,3.5
2024-04-30,The Fall Guy,2024,https://boxd.it/s0Bm,4
2024-04-30,Bangalore Days,2014,https://boxd.it/82ZA,3.5
2024-04-30,Don Seenu,2010,https://boxd.it/xKK,3
2024-05-03,Under the Silver Lake,2018,https://boxd.it/dSAs,4
2024-05-04,Baby Reindeer,2024,https://boxd.it/MwSa,4.5
2024-05-04,Kiss Kiss Bang Bang,2005,https://boxd.it/23c8,3.5
2024-05-05,This Is the End,2013,https://boxd.it/3GB4,2.5
2024-05-07,X2,2003,https://boxd.it/1a7i,2.5
2024-05-09,Atomic Blonde,2017,https://boxd.it/blDk,3.5
2024-05-11,The Ministry of Ungentlemanly Warfare,2024,https://boxd.it/u5zu,3.5
2024-05-12,Pisaasu,2014,https://boxd.it/9ZDK,3.5
2024-05-13,Aapadbandhavudu,1992,https://boxd.it/5uQK,4
2024-05-14,Godzilla Minus One,2023,https://boxd.it/zu4c,4
2024-05-15,Satya,1998,https://boxd.it/1BNq,3.5
2024-05-18,The Game,1997,https://boxd.it/26vC,4
2024-05-18,Panic Room,2002,https://boxd.it/2490,3.5
2024-05-19,Kodama Simham,1990,https://boxd.it/8utM,3
2024-05-20,Nayakan,1987,https://boxd.it/1meA,4
2024-05-20,Revolutionary Road,2008,https://boxd.it/24Le,3.5
2024-05-21,127 Hours,2010,https://boxd.it/SLa,3.5
2024-05-22,Geethanjali,1989,https://boxd.it/4I5c,4.5
2024-05-23,Extra Ordinary Man,2023,https://boxd.it/HwiQ,2
2024-05-24,Suspiria,2018,https://boxd.it/cioI,3
2024-05-24,Challengers,2024,https://boxd.it/zld0,3.5
2024-05-26,Civil War,2024,https://boxd.it/z1jW,3
2024-05-27,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk,4
2024-05-27,1917,2019,https://boxd.it/jj4y,3
2024-05-27,Aavesham,2024,https://boxd.it/F2fe,3.5
2024-05-27,No Country for Old Men,2007,https://boxd.it/21ew,3
2024-05-27,The Witch,2015,https://boxd.it/9X0m,3.5
2024-05-28,Prasanna Vadanam,2024,https://boxd.it/MXNc,3.5
2024-05-29,I'm Thinking of Ending Things,2020,https://boxd.it/i4IQ,3.5
2024-05-30,Ammo! Okato Tareekhu,2000,https://boxd.it/fA4M,3.5
2024-05-30,It Follows,2014,https://boxd.it/87wo,3.5
2024-05-31,1: Nenokkadine,2014,https://boxd.it/7jOs,4.5
2024-05-31,Bujji & Bhairava,2024,https://boxd.it/NvJo,3.5
2024-05-31,Mahanati,2018,https://boxd.it/grck,4
2024-05-31,The Lotus Pond,2011,https://boxd.it/EaTE,3.5
2024-06-01,Dogville,2003,https://boxd.it/2a8W,4
2024-06-01,Yevade Subramanyam,2015,https://boxd.it/aXTy,4
2024-06-04,Lost Ladies,2023,https://boxd.it/I0mS,3.5
2024-06-05,A Man Called Otto,2022,https://boxd.it/zl06,4.5
2024-06-07,Brothers,2009,https://boxd.it/20WW,3.5
2024-06-08,Hit Man,2023,https://boxd.it/ANB2,3.5
2024-06-16,The Kid Detective,2020,https://boxd.it/r0qm,3.5
2024-06-16,Goodnight Mommy,2022,https://boxd.it/uGgk,2
2024-06-17,Am I OK?,2022,https://boxd.it/nPqY,2.5
2024-06-19,Doctor Sleep,2019,https://boxd.it/i5vI,3.5
2024-06-20,Bolt,2008,https://boxd.it/1QXg,3
2024-06-20,Once Upon a Time... in Hollywood,2019,https://boxd.it/gH0O,4.5
2024-06-21,Star,2024,https://boxd.it/MEYq,2.5
2024-06-21,Blink,2024,https://boxd.it/GYyU,2.5
2024-06-22,Kramer vs. Kramer,1979,https://boxd.it/h0w,4.5
2024-06-22,Sita Ramam,2022,https://boxd.it/xO2c,3.5
2024-06-22,Tetris,2023,https://boxd.it/rePK,3.5
2024-06-23,Golimaar,2010,https://boxd.it/6T6,3.5
2024-06-24,Mudhalvan,1999,https://boxd.it/7Zu,4
2024-06-24,One Flew Over the Cuckoo's Nest,1975,https://boxd.it/2aeA,4
2024-06-25,La La Land,2016,https://boxd.it/a5fa,4.5
2024-06-25,Saguni,2012,https://boxd.it/2fjg,3.5
2024-06-26,The Intern,2015,https://boxd.it/7AOE,3.5
2024-06-27,Welcome obama,2013,https://boxd.it/z4pe,3
2024-06-27,Possession,1981,https://boxd.it/1BPm,3
2024-06-28,Kalki 2898-AD,2024,https://boxd.it/uaUM,4.5
2024-06-29,Sainikudu,2006,https://boxd.it/32ry,3
2024-07-03,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/29QI,4.5
2024-07-03,Star Wars,1977,https://boxd.it/72s,3
2024-07-04,Harry Potter and the Goblet of Fire,2005,https://boxd.it/29Qo,4
2024-07-04,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/29Qy,4.5
2024-07-05,Harry Potter and the Half-Blood Prince,2009,https://boxd.it/29FU,3.5
2024-07-05,Harry Potter and the Deathly Hallows: Part 1,2010,https://boxd.it/1RYu,3.5
2024-07-05,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/1RYk,4
2024-07-06,Monster,2023,https://boxd.it/DJEM,3.5
2024-07-07,10 Things I Hate About You,1999,https://boxd.it/23AO,4
2024-07-10,Escape from Pretoria,2020,https://boxd.it/i92q,3.5
2024-07-11,Paathshala,2014,https://boxd.it/9Kis,3
2024-07-11,Hey Ram,2000,https://boxd.it/fGg,4
2024-07-13,The Hunt,2012,https://boxd.it/3wEC,4.5
2024-07-13,Maharaja,2024,https://boxd.it/GiAu,4
2024-07-14,Aarambham,2024,https://boxd.it/N8l4,2.5
2024-07-15,Indian,1996,https://boxd.it/1iUM,3.5
2024-07-16,Guruvayoorambala Nadayil,2024,https://boxd.it/Eqle,3
2024-07-17,Ocean's Eleven,2001,https://boxd.it/2aZm,3.5
2024-07-21,Bhala Thandanana,2022,https://boxd.it/xzSM,3
2024-07-21,The Goat Life,2024,https://boxd.it/gVZQ,4
2024-07-22,Kill,2023,https://boxd.it/HTqS,4
2024-07-24,Thittam Irandu,2021,https://boxd.it/wjlq,3.5
2024-07-24,Thegidi,2014,https://boxd.it/7BiE,4
2024-07-24,Hot Spot,2024,https://boxd.it/Mhr4,3.5
2024-07-25,X-Men: The Last Stand,2006,https://boxd.it/1a5Q,2.5
2024-07-25,X-Men Origins: Wolverine,2009,https://boxd.it/27ug,3
2024-07-26,X-Men: First Class,2011,https://boxd.it/FOA,3
2024-07-27,X-Men: Days of Future Past,2014,https://boxd.it/4aRw,3
2024-07-28,Deadpool & Wolverine,2024,https://boxd.it/jq8s,3
2024-07-28,Logan,2017,https://boxd.it/7Piy,3.5
2024-07-31,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/gaTc,3.5
2024-08-02,War of the Worlds,2005,https://boxd.it/2bde,3
2024-08-04,Jungle,2017,https://boxd.it/dCpo,3.5
2024-08-04,Brochevarevarura,2019,https://boxd.it/mBiE,5
2024-08-04,Atonement,2007,https://boxd.it/24ui,3.5
2024-08-04,The Incredibles,2004,https://boxd.it/1XLm,3.5
2024-08-06,Modern Masters: SS Rajamouli,2024,https://boxd.it/O7lE,3
2024-08-06,Dongata,2015,https://boxd.it/dhPU,3
2024-08-07,Adaptation.,2002,https://boxd.it/26mA,4
2024-08-08,Okkadu,2003,https://boxd.it/3iHC,4.5
2024-08-09,Aattam,2023,https://boxd.it/Aaws,3.5
2024-08-10,Kick-Ass,2010,https://boxd.it/1zaQ,4
2024-08-11,Murari,2001,https://boxd.it/32tk,4.5
2024-08-12,Indian 2: Zero Tolerance,2024,https://boxd.it/kbw2,2
2024-08-12,Twisters,2024,https://boxd.it/qV7a,3.5
2024-08-20,The Instigators,2024,https://boxd.it/E4jA,3
2024-08-20,Maaveeran,2023,https://boxd.it/Bktq,4
2024-08-29,Saripodhaa Sanivaaram,2024,https://boxd.it/Jkwq,4
2024-08-31,Kinds of Kindness,2024,https://boxd.it/CWPw,2.5
2024-09-01,Do Aur Do Pyaar,2024,https://boxd.it/zTO0,3
2024-09-02,The Big Lebowski,1998,https://boxd.it/2b6C,3
2024-09-02,Idiocracy,2006,https://boxd.it/20RW,2
2024-09-04,The Piano Teacher,2001,https://boxd.it/2886,4
2024-09-05,Baasha,1995,https://boxd.it/GVW,3.5
2024-09-05,8 A.M. Metro,2023,https://boxd.it/GpSK,4
2024-09-08,Phobia,2016,https://boxd.it/dZ6Y,4
2024-09-09,Aruvi,2016,https://boxd.it/eYdQ,4
2024-09-10,Trap,2024,https://boxd.it/D4nK,3
2024-09-11,The Greatest of All Time,2024,https://boxd.it/GIkW,3
2024-09-12,Surigadu,1992,https://boxd.it/QdPa,3.5
2024-09-13,Ace Ventura: Pet Detective,1994,https://boxd.it/25RW,3
2024-09-13,Crew,2024,https://boxd.it/DA96,3
2024-09-15,Escape from Alcatraz,1979,https://boxd.it/1Vwk,3.5
2024-09-15,Daddy,2001,https://boxd.it/8v3g,3
2024-09-16,Mathu Vadalara 2,2024,https://boxd.it/LAJY,3.5
2024-09-17,Vivarium,2019,https://boxd.it/gmVE,3
2024-09-22,Parama Veera Chakra,2011,https://boxd.it/2uKm,0.5
2024-09-22,Longlegs,2024,https://boxd.it/KzLM,2.5
2024-09-26,Hot Fuzz,2007,https://boxd.it/2416,4
2024-09-27,Devara : Part 1,2024,https://boxd.it/uzQU,2
2024-09-28,Wolfs,2024,https://boxd.it/x6zG,3
2024-09-29,Nireekshana,1982,https://boxd.it/g2IK,4.5
2024-09-30,Meiyazhagan,2024,https://boxd.it/GYue,4.5
2024-10-02,Vaazha: Biopic of a Billion Boys,2024,https://boxd.it/J7TG,2.5
2024-10-03,Speak No Evil,2024,https://boxd.it/G9f8,4
2024-10-08,The Sixth Sense,1999,https://boxd.it/29Js,4.5
2024-10-08,Committee Kurrollu,2024,https://boxd.it/OE3o,3
2024-10-10,It's What's Inside,2024,https://boxd.it/DOV4,3.5
2024-10-14,The Substance,2024,https://boxd.it/zanS,3.5
2024-10-15,13 Going on 30,2004,https://boxd.it/1X6e,3.5
2024-10-16,I Saw the TV Glow,2024,https://boxd.it/woVe,1.5
2024-10-17,Prati Roju Pandaage,2019,https://boxd.it/mQe8,2.5
2024-10-18,Apoorva Sagodharargal,1989,https://boxd.it/8pi,3.5
2024-10-19,Caddo Lake,2024,https://boxd.it/wDSu,3.5
2024-10-20,The Descendants,2011,https://boxd.it/4Ba,3
2024-10-20,Raghu Thatha,2024,https://boxd.it/GOoA,3
2024-10-23,What You Wish For,2023,https://boxd.it/GByC,3.5
2024-10-24,Demonte Colony 2,2024,https://boxd.it/AZrI,2.5
2024-10-24,CTRL,2024,https://boxd.it/Hmzi,3
2024-10-26,Woman of the Hour,2023,https://boxd.it/vuz2,3
2024-10-27,Among Us,2020,https://boxd.it/AusK,3
2024-10-27,35 - Chinna Katha Kaadu,2024,https://boxd.it/OK3a,3.5
2024-10-28,The Pursuit of Happyness,2006,https://boxd.it/28PE,4
2024-10-29,Smile,2022,https://boxd.it/xjfE,3.5
2024-10-30,Smile 2,2024,https://boxd.it/FDA4,3.5
2024-10-31,The Graduate,1967,https://boxd.it/18Im,3.5
2024-11-01,Lucky Baskhar,2024,https://boxd.it/L79s,4
2024-11-02,Lubber Pandhu,2024,https://boxd.it/FvlK,3.5
2024-11-02,Jennifer's Body,2009,https://boxd.it/1Efw,3
2024-11-09,Swag,2024,https://boxd.it/LHmM,4
2024-11-10,A Different Man,2024,https://boxd.it/BoEC,3.5
2024-11-10,The Green Mile,1999,https://boxd.it/2agG,3.5
2024-11-14,Vettaiyan,2024,https://boxd.it/FnTu,3
2024-11-14,Saturday Night,2024,https://boxd.it/Gpfo,3
2024-11-15,The Skin I Live In,2011,https://boxd.it/99A,3.5
2024-11-16,My Old Ass,2024,https://boxd.it/zLP0,3
2024-11-17,Fresh,2022,https://boxd.it/tCNi,3.5
2024-11-18,Pushpa: The Rise - Part 1,2021,https://boxd.it/pO3y,4
2024-11-18,Notting Hill,1999,https://boxd.it/2aeK,3.5
2024-11-22,Prison Break: The Final Break,2009,https://boxd.it/5phg,3
2024-11-22,Totally Killer,2023,https://boxd.it/AOpG,2.5
2024-11-23,Meda Meeda Abbayi,2017,https://boxd.it/h2XW,3
2024-12-01,Kandukondain Kandukondain,2000,https://boxd.it/2ha6,3.5
2024-12-01,The Others,2001,https://boxd.it/27Po,3
2024-12-04,We Live in Time,2024,https://boxd.it/FC5u,3
2024-12-04,The Vanishing,1988,https://boxd.it/1ZTW,4
2024-12-05,The Village,2004,https://boxd.it/21iS,3.5
2024-12-05,Bloody Beggar,2024,https://boxd.it/O1a6,3
2024-12-06,Pushpa 2 - The Rule,2024,https://boxd.it/wooY,3.5
2024-12-07,Don't Breathe,2016,https://boxd.it/9yzw,3.5
2024-12-07,Chitralahari,2019,https://boxd.it/lIOg,3.5
2024-12-07,Lars and the Real Girl,2007,https://boxd.it/21tG,3.5
2024-12-08,April 1st Vidudala,1991,https://boxd.it/10EG,3.5
2024-12-08,Golam,2024,https://boxd.it/KoIC,3
2024-12-10,Kishkindha Kaandam,2024,https://boxd.it/CLOM,3.5
2024-12-12,The Man from Earth,2007,https://boxd.it/1Ql2,3
2024-12-13,I Saw the Devil,2010,https://boxd.it/FaK,4
2024-12-14,Mechanic Rocky,2024,https://boxd.it/FHW4,3
2024-12-14,The Impossible,2012,https://boxd.it/2N9k,3.5
2024-12-15,Varathan,2018,https://boxd.it/jTP6,4
2024-12-15,Bougainvillea,2024,https://boxd.it/IElg,3
2024-12-17,Sookshmadarshini,2024,https://boxd.it/zRX0,3.5
2024-12-17,Heretic,2024,https://boxd.it/H1lY,3.5
2024-12-17,Sorry to Bother You,2018,https://boxd.it/f21E,3
2024-12-19,Anora,2024,https://boxd.it/Egcw,3.5
2024-12-19,Carry-On,2024,https://boxd.it/C0B2,3.5
2024-12-20,Zebra,2024,https://boxd.it/DckE,3
2024-12-20,Red One,2024,https://boxd.it/vTBM,2.5
2024-12-21,KA,2024,https://boxd.it/Qacu,3
2024-12-24,Portrait of a Lady on Fire,2019,https://boxd.it/jkPq,3
2024-12-26,Mission: Impossible – Rogue Nation,2015,https://boxd.it/5rI4,3.5
2024-12-27,Mission: Impossible – Fallout,2018,https://boxd.it/bSVc,3.5
2024-12-28,The Lobster,2015,https://boxd.it/7tnw,3
2024-12-29,"Three Billboards Outside Ebbing, Missouri",2017,https://boxd.it/ceBS,3.5
2024-12-29,Pelli Choopulu,2016,https://boxd.it/dM0o,4.5
2024-12-30,Anukokunda Oka Roju,2005,https://boxd.it/2P6W,3.5
2024-12-31,Juror #2,2024,https://boxd.it/FRwU,3.5
2025-01-02,Mysterious Skin,2004,https://boxd.it/1UsG,3.5
2025-01-03,The Guest,2014,https://boxd.it/76RS,3
2025-01-03,April Snow,2005,https://boxd.it/b0K,3
2025-01-04,Courier Boy Kalyan,2015,https://boxd.it/gjLw,3.5
2025-01-04,There Will Be Blood,2007,https://boxd.it/20Z2,3
2025-01-05,A Real Pain,2024,https://boxd.it/CjNG,3
2025-01-06,Breakdown,1997,https://boxd.it/27iE,4
2025-01-07,Scarface,1983,https://boxd.it/2b7g,3.5
2025-01-07,Little Women,2019,https://boxd.it/aSVk,3.5
2025-01-07,The Lord of the Rings: The Return of the King,2003,https://boxd.it/2b5u,4.5
2025-01-07,Ex Machina,2015,https://boxd.it/7T2k,4.5
2025-01-07,The Worst Person in the World,2021,https://boxd.it/oyws,4
2025-01-07,Midnight in Paris,2011,https://boxd.it/i4a,3.5
2025-01-07,Zack Snyder's Justice League,2021,https://boxd.it/tLOk,4
2025-01-07,Mystic River,2003,https://boxd.it/2aAG,4
2025-01-07,Pulp Fiction,1994,https://boxd.it/29Pq,4
2025-01-07,Poor Things,2023,https://boxd.it/tNWU,3.5
2025-01-07,The Lighthouse,2019,https://boxd.it/icFU,3
2025-01-08,Manu,2018,https://boxd.it/jWL2,3
2025-01-09,Stree,2018,https://boxd.it/jrdI,3
2025-01-12,Katha,2009,https://boxd.it/EdZq,3.5
2025-01-12,Aithe,2003,https://boxd.it/a1hc,3.5
2025-01-13,Raja the Great,2017,https://boxd.it/girA,3.5
2025-01-13,F2: Fun and Frustration,2019,https://boxd.it/kMEi,3
2025-01-13,HIT: The First Case,2020,https://boxd.it/pifM,3.5
2025-01-16,Stree 2,2024,https://boxd.it/G5Cs,3
2025-01-16,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/l7zS,3.5
2025-01-17,Sankranthiki Vasthunam,2025,https://boxd.it/R9Dc,3
2025-01-18,Guy Ritchie's The Covenant,2023,https://boxd.it/xjcK,3.5
2025-01-19,Into the Wild,2007,https://boxd.it/22m2,3.5
2025-01-20,Lights Out,2016,https://boxd.it/bAHc,2.5
2025-01-21,Drive-Away Dolls,2024,https://boxd.it/A8vi,3
2025-01-21,Ammoru,1995,https://boxd.it/8GYi,4
2025-01-22,Aravindha Sametha,2018,https://boxd.it/jsaU,3.5
2025-01-26,Game Changer,2025,https://boxd.it/uzQg,2.5
2025-01-26,Blue Velvet,1986,https://boxd.it/29BI,3.5
2025-01-28,Athidhi,2007,https://boxd.it/nJ8,3.5
2025-01-29,Black,2024,https://boxd.it/POYG,3.5
2025-01-30,Fractured,2019,https://boxd.it/kPL2,3
2025-01-30,Tom and Jerry: The Movie,1992,https://boxd.it/1Amo,3.5
2025-01-31,Amrutham Chandamama Lo,2014,https://boxd.it/8Ryg,3.5
2025-01-31,Budugu,2015,https://boxd.it/gj9s,2.5
2025-01-31,Vishaka Express,2008,https://boxd.it/8H5S,3
2025-02-01,Bowfinger,1999,https://boxd.it/1U3w,3
2025-02-01,Velaiyilla Pattathari,2014,https://boxd.it/7OWi,4
2025-02-02,Paiyaa,2010,https://boxd.it/13tc,4
2025-02-02,Prema,1989,https://boxd.it/8y2g,3
2025-02-03,Varumayin Niram Sivappu,1980,https://boxd.it/8iG,4
2025-02-03,10 Cloverfield Lane,2016,https://boxd.it/aZiu,3
2025-02-04,Forgotten,2017,https://boxd.it/hAJE,3.5
2025-02-04,Companion,2025,https://boxd.it/F04o,3.5
2025-02-06,The Spectacular Now,2013,https://boxd.it/4VSG,3.5
2025-02-06,Nymphomaniac: Vol. I,2013,https://boxd.it/7DiG,3
2025-02-08,Oldboy,2003,https://boxd.it/29R2,4
2025-02-11,Arjun,2004,https://boxd.it/2P7U,2.5
2025-02-11,"Synecdoche, New York",2008,https://boxd.it/23zw,3
2025-02-15,American Psycho,2000,https://boxd.it/28Vs,4
2025-02-16,The Aviator,2004,https://boxd.it/26BU,4
2025-02-18,Gangs of New York,2002,https://boxd.it/25FG,3
2025-02-19,The Great Indian Kitchen,2023,https://boxd.it/xeQq,3.5
2025-02-19,Blood Diamond,2006,https://boxd.it/28Tm,3.5
2025-02-22,What Women Want,2000,https://boxd.it/24Sa,3.5
2025-03-02,Dragon,2025,https://boxd.it/Mxns,3.5
2025-03-07,Click,2006,https://boxd.it/1YVM,2.5
2025-03-09,The Gorge,2025,https://boxd.it/zRqK,3
2025-03-10,Snowpiercer,2013,https://boxd.it/3Icg,4
2025-03-12,Jarhead,2005,https://boxd.it/70m,3
2025-03-13,Kudumbasthan,2025,https://boxd.it/QiHK,3
2025-03-13,Full Metal Jacket,1987,https://boxd.it/2a1Q,3
2025-03-14,Wrath of Man,2021,https://boxd.it/nEia,3
2025-03-15,The Man from U.N.C.L.E.,2015,https://boxd.it/67lG,3.5
2025-03-16,Novocaine,2025,https://boxd.it/JmdA,3.5
2025-03-17,Mickey 17,2025,https://boxd.it/q1Dk,3
2025-03-18,Unhinged,2020,https://boxd.it/najM,3
2025-03-19,The Painted Veil,2006,https://boxd.it/1OyS,3
2025-03-21,Twelve Monkeys,1995,https://boxd.it/2beQ,3.5
2025-03-23,They Live,1988,https://boxd.it/20lm,3.5
2025-03-26,Adolescence,2025,https://boxd.it/TFGw,3.5
2025-04-01,Court - State Vs. A Nobody,2025,https://boxd.it/SHmm,3.5
2025-04-03,Final Destination,2000,https://boxd.it/1YrC,2.5
2025-04-04,Ranga Ranga Vaibhavanga,2022,https://boxd.it/zeVu,0.5
