Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2024-10-02,Vaazha: Biopic of a Billion Boys,2024,https://boxd.it/7sgNkf,2.5,,Lame jokes all over the movie followed by a good climax.,,2024-10-02
2024-10-03,Speak No Evil,2024,https://boxd.it/7soVdn,4,,James McAvoy's performance is absolutely amazing.He scared me more.,,2024-10-03
2024-10-04,Ala Vaikunthapurramuloo,2020,https://boxd.it/7sLxpv,3.5,Yes,An average story elevated by energetic performance of Allu Arjun.,,2024-10-03
2024-10-06,Speak No Evil,2024,https://boxd.it/7tM8rR,4,Yes,Not for that stupid bunny,,2024-10-05
2024-10-07,Swag,2024,https://boxd.it/7ullOJ,3.5,,"Acting💥
Music💥
Story💥
Sree Vishnu's best performance till date and I think no one can or will do the type of roles that he has done in the movie, hats off to his guts. This movie indeed is ""vivek sagar gadi motha"" the music he composed across the timelines is simply terrific and it blends so well in each of the timelines. Coming to writer director Hasith Goli he has done a excellent job writing directing the film especially that glass metaphor in the first half is simply brilliant. Watching this movie will make you think and discuss the topic that has been told in the movie.",,2024-10-06
2024-10-08,The Sixth Sense,1999,https://boxd.it/7vcIob,4.5,Yes,This is my third viewing of this film and I can clearly see the M.Night Shyamalan's brilliance with his screenplay and narrative.,,2024-10-08
2024-10-08,Committee Kurrollu,2024,https://boxd.it/7vgg4F,3,,Movie based mostly on Nostalgic factor and it works well. The movie carries emotional weight through out the movie except election campaign portions. I felt those are unnecessary for the movie.,,2024-10-08
2024-10-09,Swag,2024,https://boxd.it/7vDh4x,3.5,Yes,"Sree Vishnu's acting 💥
Vivek Sagar's music🎵🎶 
Hasith Goli's direction 💫",,2024-10-09
2024-10-10,It's What's Inside,2024,https://boxd.it/7vQwOL,3.5,,"3.5/5 Crazy One

Holy shit! the plot twist at the end is unexpected and throughout the movie we try to guess who is who with their characterizations that have been established at the start. Cinematography, lighting and Editing is top notch💥.",,2024-10-10
2024-10-14,The Substance,2024,https://boxd.it/7xPaEv,3.5,,Coralie fargeat are u okay?,,2024-10-14
2024-10-14,Brochevarevarura,2019,https://boxd.it/7ydKhb,5,Yes,5th re-watch 🔁,,2024-10-14
2024-10-15,13 Going on 30,2004,https://boxd.it/7yoDET,3.5,,"<blockquote>Jenna: <i>Arrivederci</i>

Matt: <i>Au revoir!</i></blockquote>",,2024-10-15
2024-10-16,I Saw the TV Glow,2024,https://boxd.it/7yTxrh,1.5,,"Boring 😔 
Except the cinematography and background score there is nothing in the movie and in my opinion i feel there is no meaning or story for this movie it just goes on and on and then it just ends.",,2024-10-16
2024-10-17,Khaleja,2010,https://boxd.it/7zhSAd,4.5,Yes,"<b>దైవం మనుష్య రూపేణా...</b>

<i>This movie is truly ahead of its time.</i>",,2024-10-16
2024-10-17,Prati Roju Pandaage,2019,https://boxd.it/7zEoR5,2.5,Yes,The only positive thing in the movie is Rao Ramesh's performance..He is impeccable through out the movie.,,2024-10-17
2024-10-18,Apoorva Sagodharargal,1989,https://boxd.it/7zJpmR,3.5,,"Wow 😳 

How did they make this film at that time?",,2024-10-17
2024-10-19,Caddo Lake,2024,https://boxd.it/7Ad1ER,3.5,,A well made thriller set around a mysterious lake. At story level it's just an other time travel movie with connections from future to past but what makes it unique is the setting and how the story unfolded. Simply brilliant!,,2024-10-18
2024-10-20,The Descendants,2011,https://boxd.it/7AOLJn,3,,"<i>
</i><blockquote><i>Matt King: Paradise? Paradise can go fuck itself.</i></blockquote>",,2024-10-20
2024-10-20,Raghu Thatha,2024,https://boxd.it/7B8Wwp,3,,Light hearted drama!,,2024-10-20
2024-10-23,What You Wish For,2023,https://boxd.it/7CrC43,3.5,,After a slow start the movie gets very interesting around a surprising and unsettling elements. It's a proper thriller movie with some unsettling themes.,,2024-10-22
2024-10-24,Demonte Colony 2,2024,https://boxd.it/7CQzLt,2.5,,"Below Average 😑!

Makers tried many things in the first half but fails to engage and the Tv episode in the second half is so boring to watch as we already know it just misleads them. Overall a below par horror movie.",,2024-10-23
2024-10-24,CTRL,2024,https://boxd.it/7CUmA1,3,,"Engaging👍

First things first movie's editing is too good and right from beginning it's engaging to watch.",,2024-10-23
2024-10-26,Meiyazhagan,2024,https://boxd.it/7DLkY7,4.5,Yes,Such a pleasant movie 🎥,,2024-10-25
2024-10-26,Woman of the Hour,2023,https://boxd.it/7DPaYp,3,,"It had very interesting characters, but why the show scenes? I mean, it doesn't contribute much to the story. Sure, it has its moments, but it doesn't add anything significant. And should appreciate Anna Kendrick for her work as director.",,2024-10-25
2024-10-27,Among Us,2020,https://boxd.it/7EeAiJ,3,,Sus,,2024-10-26
2024-10-27,Swag,2024,https://boxd.it/7Eo3Jd,3.5,Yes,A Vivek sagar musical 🎶🎶,,2024-10-27
2024-10-27,35 - Chinna Katha Kaadu,2024,https://boxd.it/7ELclP,3.5,,"Beautiful movie❤️

Story, emotions, characters, music etc. in every aspect this movie is so beautifully made.",,2024-10-27
2024-10-28,The Pursuit of Happyness,2006,https://boxd.it/7EXkFR,4,,"This part of my life, this little part here, watching movies, it's called ""Happiness"".

Had smile and tears at the same time when he got the job. Great Movie about struggles and pursuing happiness in life.",,2024-10-27
2024-10-29,Smile,2022,https://boxd.it/7Fzqar,3.5,,"Unofficial It follows sequel.

Cliche horror scenes but f..k that it's so engaging.",,2024-10-29
2024-10-30,Smile 2,2024,https://boxd.it/7FW1GX,3.5,,"Ending 😶‍🌫️😱

Smile 2 is an impressive sequel, even better than the first in many aspects. From its cinematography to its well-placed twists, everything keeps you engaged. The unpredictable scenes keep unfolding, making it a thrilling watch from start to finish.",,2024-10-29
2024-10-31,The Graduate,1967,https://boxd.it/7Gyqut,3.5,,<blockquote>Mrs.Robinson: <i>It's too late </i></blockquote><blockquote>Elaine: <i>Not for me </i>🤣🤣</blockquote>,,2024-10-31
2024-11-01,Lucky Baskhar,2024,https://boxd.it/7GW8K7,4,,"<i><b>Fully satisfied!</b>

Lucky Baskhar is an excellent crime drama written and directed by Venky Atluri. The best part about the movie is that it stays focused on the story without any unnecessary scenes. The film explains the banking scam in a very clear and understandable way. Dulquer Salmaan shines in his role as Baskhar, a relatable middle-class man. The movie never felt boring, thanks to the fantastic writing and direction by Venky Atluri.</i>",,2024-10-31
2024-11-02,Lubber Pandhu,2024,https://boxd.it/7HyTVR,3.5,,"<i><b>Engaging Drama!</b>

An ego clash between two people is quickly becoming my new favorite genre. This movie brilliantly portrays the rivalry set against a gully cricket backdrop. There wasn’t a single scene that felt boring.</i>",,2024-11-01
2024-11-02,Jennifer's Body,2009,https://boxd.it/7HD0jX,3,,<blockquote>Nice insult Hannah Montana.</blockquote>,,2024-11-02
2024-11-09,Swag,2024,https://boxd.it/7L3YYl,4,Yes,Entra ee cinema intha baundi,,2024-11-08
2024-11-10,A Different Man,2024,https://boxd.it/7LBdUz,3.5,,The thing I learnt from this movie is happiness is a choice!,,2024-11-10
2024-11-14,Vettaiyan,2024,https://boxd.it/7NCFtL,3,,Good Story but too much commercial,,2024-11-13
2024-11-14,Saturday Night,2024,https://boxd.it/7NFd4p,3,,"Technically quite impressive, but not much heart.",,2024-11-13
2024-11-15,The Skin I Live In,2011,https://boxd.it/7OaxZ3,3.5,,Wtf😱😱,,2024-11-15
2024-11-16,My Old Ass,2024,https://boxd.it/7OysUP,3,,Stunning Cinematography and exceptional performances. Core theme of the movie is good and it is maintained all over the movie well.,,2024-11-15
2024-11-16,Fight Club,1999,https://boxd.it/7OBqhH,5,Yes,"<blockquote>Sooner or later, we all became what Tyler wanted us to be.</blockquote>",,2024-11-16
2024-11-17,Fresh,2022,https://boxd.it/7P0CGJ,3.5,,"Horrified!

Fresh starring Daisy Edgar-Jones and Sebastian Stan starts off as a Romance genre movie and completely turns into another genre after 30 minutes with a disturbing concept. There is one scene before climax where I thought it was going smooth and all of a sudden an unexpected happens which made jump and laugh. Cinematography is just so amazing and exceptional direction too.",,2024-11-16
2024-11-18,Notting Hill,1999,https://boxd.it/7PNLf1,3.5,,"Notting Hill is a charming romantic comedy that beautifully explores the unexpected love story between a humble bookstore owner and a world-famous actress. It’s a delightful mix of humor, emotion, and heartfelt moments.

The most beautiful part of the movie, for me, is the relationship between Bella and Max. Their bond remains strong even in tough situations. One memorable scene at the end shows Max immediately getting out of the car to lift Bella and make her sit inside with everyone else. Isn't that just beautiful? 💓",,2024-11-18
2024-11-22,Kishkindha Kaandam,2024,https://boxd.it/7RASyV,3.5,,"Writing 💥
Screenplay 💥
Performances💥

On whole a very good thriller and keeps engaging through out.",,2024-11-21
2024-11-22,Totally Killer,2023,https://boxd.it/7RYRX9,2.5,,Scream + Back to the future but boring as hell🥱,,2024-11-22
2024-11-29,Lucky Baskhar,2024,https://boxd.it/7Va6QB,4,Yes,Okko dialogue okko bullet la undi💥💥,,2024-11-28
2024-12-01,Kandukondain Kandukondain,2000,https://boxd.it/7W6MDF,3.5,,"Classic they said, very well said❤️",,2024-11-30
2024-12-01,Kannum Kannum Kollaiyadithaal,2020,https://boxd.it/7WdybB,4,Yes,"Acting 💥 
Background score 💥
Story 💥
Twists and turns 💥",,2024-11-30
2024-12-04,We Live in Time,2024,https://boxd.it/7XQ1LD,3,,"This movie heavily relies on Andrew Garfield and Florence Pugh performances to carry forward, as the complex screenplay structure doesn't bring any emotional depth to the story, I feel.",,2024-12-03
2024-12-04,The Vanishing,1988,https://boxd.it/7XSTeR,4,,"The proverb apt to this movie:
<blockquote>Curiosity killed the cat.</blockquote>",,2024-12-04
2024-12-05,Bloody Beggar,2024,https://boxd.it/7YdoJB,3,,"Wasted Opportunity!

Without the lame comedy this could have been a great movie.",,2024-12-04
2024-12-05,Pushpa: The Rise - Part 1,2021,https://boxd.it/7YfPz3,4,Yes,Part 2 kosam Hype ekkinchukuntunna💥💥💥🪓,,2024-12-04
2024-12-05,Pushpa 2 - The Rule,2024,https://boxd.it/7Yyi4T,3.5,,"Good One!

Enjoyed Every bit of the movie but after spending nearly three and half hours on it there should be atleast some closure.  I know Pushpa getting his Surname is closure but it isn't satisfactory as there many of the conflicts hasn't been resolved. Don't know why the makers are diluting the story for more parts and collections. The most disappointing part is they made clown out Banwar Singh Shekhawat's character, I expected there would be much more scenes between Pushpa and Banwar Singh. But instead Second half runs on a very generic note. Not upto Sukumar's standards. And Allu Arjun's performance is literally amazing throughout the movie.",,2024-12-05
2024-12-06,The Wolf of Wall Street,2013,https://boxd.it/7YIonH,4.5,Yes,"<b><i>Stylish, funny and very entertaining on multiple viewings too!!</i></b>",,2024-12-05
2024-12-07,Lars and the Real Girl,2007,https://boxd.it/7ZuE5v,3.5,,The best part is that every one around him played along to make him feel better.,,2024-12-07
2024-12-11,Salaar: Part 1 - Ceasefire,2023,https://boxd.it/81cW7r,3.5,Yes,3rd Re-watch🔁,,2024-12-10
2024-12-12,The Man from Earth,2007,https://boxd.it/81Hsgv,3,,"John must have some serious hallucination issues to create such a perfect story, one that can neither be proven nor disproven.",,2024-12-11
2024-12-13,I Saw the Devil,2010,https://boxd.it/82eOM5,4,,"He won but at what cost!!

By the end, I feel the antagonist won because he did died in fear but leaving the protagonist consumed by guilt. Instead of acting justly and handing him over to the police, the protagonist pursued revenge, ultimately leading to his sister-in-law's death and turning himself into a monster in the process.

Despite the moral complexity, the movie is brilliant—cinematography, music, and lighting are all top-notch. A dark, gripping masterpiece!""",,2024-12-13
2024-12-14,Mechanic Rocky,2024,https://boxd.it/82BKM7,3,,"Story 💥 
Execution 🤦",,2024-12-13
2024-12-14,The Impossible,2012,https://boxd.it/82FzPn,3.5,,"Truly Horrifying!


This movie captures the devastating impact of the disaster with intense realism. Feeling deeply for those who lost their loved ones in this tragic event.",,2024-12-14
2024-12-15,Bougainvillea,2024,https://boxd.it/836dC1,3,,"Style over Substance!

Totally disappointed with FaFa's role😑. Predictable Twist but yet engaging.",,2024-12-14
2024-12-16,Zebra,2024,https://boxd.it/83N4Uh,3,,"Entertaining!

Zebra starts on an intriguing note and keeps you hooked throughout. Even though the writing leans on convenience at times, Satya's comedy provides a perfect balance. The heist sequence is exceptionally engaging and well-executed. The best part is every character has a satisfying payoff by the end.",,2024-12-15
2024-12-17,Sookshmadarshini,2024,https://boxd.it/84hePV,3.5,,"Engaging!

Sookshmadarshini is a well made thriller with mystery build in the first half and the proceedings, reveal in the second half. And the narrative is so good and thrilling there isn't a scene which felt unnecessary. Hat's off to Basil Joseph for his acting, he did a great job performing as a creepy neighbour😅.",,2024-12-16
2024-12-17,Heretic,2024,https://boxd.it/84pfDn,3.5,,"So, he is a psychopathic nerd then.",,2024-12-16
2024-12-19,Anora,2024,https://boxd.it/85tjq5,3.5,,"Anora is simultaneously so funny and sad. Especially the home evasion and court scene where judge calls Toros as ""camel man"" lmao. Loved Mikey Madison's performance throughout the movie..",,2024-12-19
2024-12-19,Carry-On,2024,https://boxd.it/85POfV,3.5,,"Woww!

A good action thriller movie that keeps to engaged throughout. Enjoyed every bit of the movie.",,2024-12-19
2024-12-20,Red One,2024,https://boxd.it/86iYpf,2.5,,"Red one ❎
Rod one✅",,2024-12-20
2024-12-21,KA,2024,https://boxd.it/86tyNn,3,,I started watching this movie with a lot of Expectations but sadly it doesn't reach my expectations. Starts with an interesting point but the story progression is not that engaging and the only part that worked for me was the climax apart from that it lacked the engaging factor i hoped for.,,2024-12-20
2024-12-24,Portrait of a Lady on Fire,2019,https://boxd.it/88y8RL,3,,Just Beautiful ❤️,,2024-12-24
2024-12-26,Mission: Impossible – Rogue Nation,2015,https://boxd.it/89Xbvn,3.5,,"In every Mission Impossible movie, the formula seems to be like Ethan Hunt goes rogue, IMF spends a chunk of the movie chasing him, and in the process, Ethan outsmarts everyone while successfully completing an impossible mission. It's a thrilling and entertaining pattern that never gets old!",,2024-12-25
2024-12-28,The Lobster,2015,https://boxd.it/8bLrtB,3,,Weird! But I enjoyed every bit of it.,,2024-12-27
2024-12-29,"Three Billboards Outside Ebbing, Missouri",2017,https://boxd.it/8cDfYl,3.5,,This movie is perfect blend of tragedy and black comedy.,,2024-12-28
2024-12-30,Anukokunda Oka Roju,2005,https://boxd.it/8dvZff,3.5,,Appatlone ilanti cinema teesara... Brilliant 💥💥,,2024-12-29
2025-01-02,Raja Raja Chora,2021,https://boxd.it/8gaZP3,4,Yes,Starting new year with this feel good film❤️,,2025-01-01
2025-01-02,Mysterious Skin,2004,https://boxd.it/8glWol,3.5,,I will never ever watch this movie again in my life. The pain and trauma the lead characters went through coz of the childhood is unbearable and heart wrenching...,,2025-01-02
2025-01-03,The Guest,2014,https://boxd.it/8hrWyV,3,,"What?? 

He came, killed everyone without any explanation and even managed to escape even though he was stabbed in the heart... I mean, for the whole movie I was waiting for his motive to meet the peterson's family.",,2025-01-02
2025-01-03,April Snow,2005,https://boxd.it/8hzTJd,3,,Beautiful Drama❤️,,2025-01-03
2025-01-04,Bhageeratha,2005,https://boxd.it/8imued,2.5,Yes,Manchi Story eh kaani cringe scenes tho nimpesaaru mottam...,,2025-01-03
2025-01-04,There Will Be Blood,2007,https://boxd.it/8iwNyL,3,,"Daniel Plainview:                     

<blockquote> There are times when I see people and see nothing worth liking.</blockquote>",,2025-01-04
2025-01-20,Lights Out,2016,https://boxd.it/8xoD4P,2.5,,"I have never watched a horror movie this boring, I think.",,2025-01-19
2025-01-21,Drive-Away Dolls,2024,https://boxd.it/8yjXun,3,,"Average One!

Plot of the movie is so stupid and silly in my opinion but there are good moments in the movie. And what's the deal with those transition videos i don't understand?. And I have to admit that I watched this movie just for Margaret Qualley😅.",,2025-01-21
2025-01-26,Game Changer,2025,https://boxd.it/8BHIZb,2.5,,"Unpredictable ❎
Predictable ✅",,2025-01-25
2025-01-26,Blue Velvet,1986,https://boxd.it/8BYpNz,3.5,,"Indeed, it's a strange world!",,2025-01-26
2025-01-30,Fractured,2019,https://boxd.it/8Fbr2t,3,,Predictable but engaging,,2025-01-30
2025-02-01,Bowfinger,1999,https://boxd.it/8GjxpD,3,,"<blockquote>Daisy: I know what's going on. I may be from Ohio, but I'm not from Ohio.</blockquote>",,2025-01-31
2025-02-02,Prema,1989,https://boxd.it/8HGc6v,3,,Assalu Geeta subplot Enduku pettaru ra story tho em sambandam lenappudu. Worst execution.,,2025-02-02
2025-02-02,Brochevarevarura,2019,https://boxd.it/8HMouV,5,Yes,6th re-watch 🔁,,2025-02-02
2025-02-02,Saripodhaa Sanivaaram,2024,https://boxd.it/8HMPCR,4,Yes,4th re-watch🔁,,2025-02-02
2025-02-03,Varumayin Niram Sivappu,1980,https://boxd.it/8HYA7j,4,,శ్రీ శ్రీ గారి కవిత్వం💥💥,,2025-02-02
2025-02-03,10 Cloverfield Lane,2016,https://boxd.it/8I3sUH,3,,Engaging! but there's something missing in this movie I feel!,,2025-02-03
2025-02-04,Companion,2025,https://boxd.it/8IRP8B,3.5,,Iris saying it's not you it's me is diabolical 🤣🤣,,2025-02-04
